Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash,Capital,InOutCash,Bench
2008-05-02,TLT,108.56524195700479,0.0,91.61,0,0.0,0.0,0.0,0.0,9945,0,131.65
2008-05-05,TLT,108.56524195700479,0.0,91.61,0,0.0,0.0,0.0,0.0,9945,0,131.07
2008-05-06,TLT,108.56524195700479,0.0,90.95,0,0.0,0.0,0.0,0.0,9874,0,132.06
2008-05-07,TLT,108.56524195700479,0.0,91.34,0,0.0,0.0,0.0,0.0,9916,0,129.75
2008-05-08,TLT,108.56524195700479,0.0,92.16,0,0.0,0.0,0.0,0.0,10005,0,130.22
2008-05-09,TLT,108.56524195700479,0.0,92.5,0,0.0,0.0,0.0,0.0,10042,0,129.38
2008-05-12,TLT,108.56524195700479,0.0,92.36,0,0.0,0.0,0.0,0.0,10027,0,130.79999999999998
2008-05-13,TLT,108.56524195700479,0.0,91.35,0,0.0,0.0,0.0,0.0,9917,0,130.78
2008-05-14,TLT,108.56524195700479,0.0,91.39,0,0.0,0.0,0.0,0.0,9921,0,131.32
2008-05-15,TLT,108.56524195700479,0.0,92.22,0,0.0,0.0,0.0,0.0,10011,0,132.72
2008-05-16,TLT,108.56524195700479,0.0,91.84,0,0.0,0.0,0.0,0.0,9970,0,132.89
2008-05-19,TLT,108.56524195700479,0.0,91.96,0,0.0,0.0,0.0,0.0,9983,0,133.01999999999998
2008-05-20,TLT,108.56524195700479,0.0,92.44,0,0.0,0.0,0.0,0.0,10035,0,131.79999999999998
2008-05-21,TLT,108.56524195700479,0.0,92.46,0,0.0,0.0,0.0,0.0,10037,0,129.71
2008-05-22,TLT,108.56524195700479,0.0,91.37,0,0.0,0.0,0.0,0.0,9919,0,130.07
2008-05-23,TLT,108.56524195700479,0.0,91.77,0,0.0,0.0,0.0,0.0,9963,0,128.37
2008-05-27,TLT,108.56524195700479,0.0,91.15,0,0.0,0.0,0.0,0.0,9895,0,129.24
2008-05-28,TLT,108.56524195700479,0.0,90.34,0,0.0,0.0,0.0,0.0,9807,0,129.76999999999998
2008-05-29,TLT,108.56524195700479,0.0,89.69,0,0.0,0.0,0.0,0.0,9737,0,130.47
2008-05-30,QQQ,157.29150082425943,0.0,50.01,TLT,21.78264276755985,0.0,90.28,0.0,9832,0,130.66
2008-06-02,QQQ,157.29150082425943,0.0,49.4,TLT,21.78264276755985,0.327,90.3,0.0,9737,0,129.31
2008-06-03,QQQ,157.29150082425943,0.0,49.13,TLT,21.78264276755985,0.0,90.95,0.0,9708,0,128.57
2008-06-04,QQQ,157.29150082425943,0.0,49.76,TLT,21.78264276755985,0.0,90.14,0.0,9790,0,128.59
2008-06-05,QQQ,157.29150082425943,0.0,50.55,TLT,21.78264276755985,0.0,89.6,0.0,9902,0,131.07999999999998
2008-06-06,QQQ,157.29150082425943,0.0,49.03,TLT,21.78264276755985,0.0,90.76,0.0,9688,0,127.08999999999999
2008-06-09,QQQ,157.29150082425943,0.0,48.77,TLT,21.78264276755985,0.0,90.76,0.0,9648,0,127.19
2008-06-10,QQQ,157.29150082425943,0.0,48.54,TLT,21.78264276755985,0.0,90.17,0.0,9599,0,126.89
2008-06-11,QQQ,157.29150082425943,0.0,47.37,TLT,21.78264276755985,0.0,89.96,0.0,9410,0,124.78999999999999
2008-06-12,QQQ,157.29150082425943,0.0,47.42,TLT,21.78264276755985,0.0,89.06,0.0,9398,0,125.21
2008-06-13,QQQ,157.29150082425943,0.0,48.37,TLT,21.78264276755985,0.0,88.87,0.0,9544,0,127.07
2008-06-16,QQQ,157.29150082425943,0.0,48.8,TLT,21.78264276755985,0.0,88.89,0.0,9612,0,127.08
2008-06-17,QQQ,157.29150082425943,0.0,48.54,TLT,21.78264276755985,0.0,89.07,0.0,9575,0,126.22999999999999
2008-06-18,QQQ,157.29150082425943,0.0,48.02,TLT,21.78264276755985,0.0,89.82,0.0,9509,0,125.02
2008-06-19,QQQ,157.29150082425943,0.0,48.77,TLT,21.78264276755985,0.0,89.29,0.0,9616,0,125.52
2008-06-20,QQQ,157.29150082425943,0.034,47.42,TLT,21.78264276755985,0.0,89.81,0.0,9415,0,123.22
2008-06-23,QQQ,157.29150082425943,0.0,47.05,TLT,21.78264276755985,0.0,90.0,0.0,9361,0,123.22
2008-06-24,QQQ,157.29150082425943,0.0,46.81,TLT,21.78264276755985,0.0,90.6,0.0,9336,0,122.88
2008-06-25,QQQ,157.29150082425943,0.0,47.57,TLT,21.78264276755985,0.0,90.64,0.0,9456,0,123.6
2008-06-26,QQQ,157.29150082425943,0.0,45.65,TLT,21.78264276755985,0.0,91.25,0.0,9168,0,120.04
2008-06-27,QQQ,157.29150082425943,0.0,45.65,TLT,21.78264276755985,0.0,92.32,0.0,9191,0,119.60000000000001
2008-06-30,TLT,98.83122128899129,0.0,92.34,0,0.0,0.0,0.0,0.0,9126,0,119.75
2008-07-01,TLT,98.83122128899129,0.332,91.79,0,0.0,0.0,0.0,0.0,9071,0,120.23
2008-07-02,TLT,98.83122128899129,0.0,92.27,0,0.0,0.0,0.0,0.0,9119,0,118.08
2008-07-03,TLT,98.83122128899129,0.0,92.07,0,0.0,0.0,0.0,0.0,9099,0,118.21000000000001
2008-07-07,TLT,98.83122128899129,0.0,92.49,0,0.0,0.0,0.0,0.0,9140,0,117.24
2008-07-08,TLT,98.83122128899129,0.0,93.09,0,0.0,0.0,0.0,0.0,9200,0,119.25
2008-07-09,TLT,98.83122128899129,0.0,93.5,0,0.0,0.0,0.0,0.0,9240,0,116.59
2008-07-10,TLT,98.83122128899129,0.0,93.49,0,0.0,0.0,0.0,0.0,9239,0,117.39
2008-07-11,TLT,98.83122128899129,0.0,92.16,0,0.0,0.0,0.0,0.0,9108,0,116.12
2008-07-14,TLT,98.83122128899129,0.0,92.97,0,0.0,0.0,0.0,0.0,9188,0,115.09
2008-07-15,TLT,98.83122128899129,0.0,92.94,0,0.0,0.0,0.0,0.0,9185,0,113.86
2008-07-16,TLT,98.83122128899129,0.0,91.26,0,0.0,0.0,0.0,0.0,9019,0,116.68
2008-07-17,TLT,98.83122128899129,0.0,90.79,0,0.0,0.0,0.0,0.0,8972,0,118.06
2008-07-18,TLT,98.83122128899129,0.0,90.45,0,0.0,0.0,0.0,0.0,8939,0,118.10000000000001
2008-07-21,TLT,98.83122128899129,0.0,90.8,0,0.0,0.0,0.0,0.0,8973,0,118.04
2008-07-22,TLT,98.83122128899129,0.0,90.35,0,0.0,0.0,0.0,0.0,8929,0,119.61
2008-07-23,TLT,98.83122128899129,0.0,90.17,0,0.0,0.0,0.0,0.0,8911,0,120.08
2008-07-24,TLT,98.83122128899129,0.0,91.05,0,0.0,0.0,0.0,0.0,8998,0,117.35000000000001
2008-07-25,TLT,98.83122128899129,0.0,90.14,0,0.0,0.0,0.0,0.0,8908,0,117.84
2008-07-28,TLT,98.83122128899129,0.0,91.05,0,0.0,0.0,0.0,0.0,8998,0,115.68
2008-07-29,TLT,98.83122128899129,0.0,90.68,0,0.0,0.0,0.0,0.0,8962,0,118.35000000000001
2008-07-30,TLT,98.83122128899129,0.0,90.77,0,0.0,0.0,0.0,0.0,8970,0,120.3
2008-07-31,TLT,99.14736363568215,0.0,91.67,0,0.0,0.0,0.0,0.0,9088,0,118.77
2008-08-01,TLT,99.14736363568215,0.332,91.54,0,0.0,0.0,0.0,0.0,9075,0,118.12
2008-08-04,TLT,99.14736363568215,0.0,91.33,0,0.0,0.0,0.0,0.0,9055,0,117.08
2008-08-05,TLT,99.14736363568215,0.0,90.65,0,0.0,0.0,0.0,0.0,8987,0,120.39
2008-08-06,TLT,99.14736363568215,0.0,90.28,0,0.0,0.0,0.0,0.0,8951,0,120.85000000000001
2008-08-07,TLT,99.14736363568215,0.0,91.75,0,0.0,0.0,0.0,0.0,9096,0,118.73
2008-08-08,TLT,99.14736363568215,0.0,92.0,0,0.0,0.0,0.0,0.0,9121,0,121.52
2008-08-11,TLT,99.14736363568215,0.0,91.12,0,0.0,0.0,0.0,0.0,9034,0,122.38
2008-08-12,TLT,99.14736363568215,0.0,91.97,0,0.0,0.0,0.0,0.0,9118,0,120.93
2008-08-13,TLT,99.14736363568215,0.0,91.65,0,0.0,0.0,0.0,0.0,9086,0,120.63
2008-08-14,TLT,99.14736363568215,0.0,92.24,0,0.0,0.0,0.0,0.0,9145,0,121.29
2008-08-15,TLT,99.14736363568215,0.0,93.04,0,0.0,0.0,0.0,0.0,9224,0,121.79
2008-08-18,TLT,99.14736363568215,0.0,93.41,0,0.0,0.0,0.0,0.0,9261,0,119.99
2008-08-19,TLT,99.14736363568215,0.0,93.05,0,0.0,0.0,0.0,0.0,9225,0,118.9
2008-08-20,TLT,99.14736363568215,0.0,93.31,0,0.0,0.0,0.0,0.0,9251,0,119.63
2008-08-21,TLT,99.14736363568215,0.0,93.14,0,0.0,0.0,0.0,0.0,9234,0,119.93
2008-08-22,TLT,99.14736363568215,0.0,93.08,0,0.0,0.0,0.0,0.0,9228,0,121.28
2008-08-25,TLT,99.14736363568215,0.0,94.01,0,0.0,0.0,0.0,0.0,9320,0,118.94
2008-08-26,TLT,99.14736363568215,0.0,94.09,0,0.0,0.0,0.0,0.0,9328,0,119.37
2008-08-27,TLT,99.14736363568215,0.0,94.25,0,0.0,0.0,0.0,0.0,9344,0,120.33
2008-08-28,TLT,99.14736363568215,0.0,94.26,0,0.0,0.0,0.0,0.0,9345,0,122.10000000000001
2008-08-29,TLT,99.4572020015639,0.0,93.84,0,0.0,0.0,0.0,0.0,9333,0,120.46000000000001
2008-09-02,TLT,99.4572020015639,0.34,94.37,0,0.0,0.0,0.0,0.0,9385,0,119.97
2008-09-03,TLT,99.4572020015639,0.0,94.77,0,0.0,0.0,0.0,0.0,9425,0,119.79
2008-09-04,TLT,99.4572020015639,0.0,95.53,0,0.0,0.0,0.0,0.0,9501,0,116.27
2008-09-05,TLT,99.4572020015639,0.0,95.48,0,0.0,0.0,0.0,0.0,9496,0,116.78
2008-09-08,TLT,99.4572020015639,0.0,95.88,0,0.0,0.0,0.0,0.0,9535,0,119.15
2008-09-09,TLT,99.4572020015639,0.0,96.83,0,0.0,0.0,0.0,0.0,9630,0,115.15
2008-09-10,TLT,99.4572020015639,0.0,96.23,0,0.0,0.0,0.0,0.0,9570,0,115.85000000000001
2008-09-11,TLT,99.4572020015639,0.0,96.18,0,0.0,0.0,0.0,0.0,9565,0,117.46000000000001
2008-09-12,TLT,99.4572020015639,0.0,94.94,0,0.0,0.0,0.0,0.0,9442,0,117.71000000000001
2008-09-15,TLT,99.4572020015639,0.0,98.02,0,0.0,0.0,0.0,0.0,9748,0,112.28
2008-09-16,TLT,99.4572020015639,0.0,98.0,0,0.0,0.0,0.0,0.0,9746,0,114.19
2008-09-17,TLT,99.4572020015639,0.0,98.49,0,0.0,0.0,0.0,0.0,9795,0,108.9
2008-09-18,TLT,99.4572020015639,0.0,97.05,0,0.0,0.0,0.0,0.0,9652,0,113.56
2008-09-19,TLT,99.4572020015639,0.0,93.97,0,0.0,0.0,0.0,0.0,9345,0,118.06
2008-09-22,TLT,99.4572020015639,0.0,93.96,0,0.0,0.0,0.0,0.0,9344,0,113.63
2008-09-23,TLT,99.4572020015639,0.0,93.6,0,0.0,0.0,0.0,0.0,9309,0,111.88
2008-09-24,TLT,99.4572020015639,0.0,94.01,0,0.0,0.0,0.0,0.0,9349,0,111.67
2008-09-25,TLT,99.4572020015639,0.0,93.82,0,0.0,0.0,0.0,0.0,9331,0,113.82499999999999
2008-09-26,TLT,99.4572020015639,0.0,94.5,0,0.0,0.0,0.0,0.0,9398,0,114.20500000000001
2008-09-29,TLT,99.4572020015639,0.0,97.25,0,0.0,0.0,0.0,0.0,9672,0,104.405
2008-09-30,TLT,99.77216726097029,0.0,94.88,0,0.0,0.0,0.0,0.0,9466,0,109.92500000000001
2008-10-01,TLT,99.77216726097029,0.29,95.78,0,0.0,0.0,0.0,0.0,9556,0,109.45500000000001
2008-10-02,TLT,99.77216726097029,0.0,96.55,0,0.0,0.0,0.0,0.0,9633,0,105.16499999999999
2008-10-03,TLT,99.77216726097029,0.0,97.4,0,0.0,0.0,0.0,0.0,9717,0,103.785
2008-10-06,TLT,99.77216726097029,0.0,99.17,0,0.0,0.0,0.0,0.0,9894,0,99.88499999999999
2008-10-07,TLT,99.77216726097029,0.0,98.87,0,0.0,0.0,0.0,0.0,9864,0,94.29499999999999
2008-10-08,TLT,99.77216726097029,0.0,97.45,0,0.0,0.0,0.0,0.0,9722,0,93.305
2008-10-09,TLT,99.77216726097029,0.0,96.63,0,0.0,0.0,0.0,0.0,9640,0,86.39500000000001
2008-10-10,TLT,99.77216726097029,0.0,95.95,0,0.0,0.0,0.0,0.0,9573,0,85.42500000000001
2008-10-13,TLT,99.77216726097029,0.0,94.72,0,0.0,0.0,0.0,0.0,9450,0,95.01499999999999
2008-10-14,TLT,99.77216726097029,0.0,94.11,0,0.0,0.0,0.0,0.0,9389,0,94.525
2008-10-15,TLT,99.77216726097029,0.0,95.01,0,0.0,0.0,0.0,0.0,9479,0,86.225
2008-10-16,TLT,99.77216726097029,0.0,94.52,0,0.0,0.0,0.0,0.0,9430,0,89.785
2008-10-17,TLT,99.77216726097029,0.0,93.87,0,0.0,0.0,0.0,0.0,9365,0,89.245
2008-10-20,TLT,99.77216726097029,0.0,94.62,0,0.0,0.0,0.0,0.0,9440,0,93.375
2008-10-21,TLT,99.77216726097029,0.0,95.12,0,0.0,0.0,0.0,0.0,9490,0,90.58500000000001
2008-10-22,TLT,99.77216726097029,0.0,97.05,0,0.0,0.0,0.0,0.0,9682,0,85.225
2008-10-23,TLT,99.77216726097029,0.0,97.77,0,0.0,0.0,0.0,0.0,9754,0,86.275
2008-10-24,TLT,99.77216726097029,0.0,96.73,0,0.0,0.0,0.0,0.0,9650,0,83.375
2008-10-27,TLT,99.77216726097029,0.0,96.8,0,0.0,0.0,0.0,0.0,9657,0,80.805
2008-10-28,TLT,99.77216726097029,0.0,95.39,0,0.0,0.0,0.0,0.0,9517,0,89.255
2008-10-29,TLT,99.77216726097029,0.0,94.91,0,0.0,0.0,0.0,0.0,9469,0,88.305
2008-10-30,TLT,99.77216726097029,0.0,94.05,0,0.0,0.0,0.0,0.0,9383,0,90.54499999999999
2008-10-31,TLT,100.04676098773011,0.0,92.83,0,0.0,0.0,0.0,0.0,9287,0,91.89500000000001
2008-11-03,TLT,100.04676098773011,0.37,92.71,0,0.0,0.0,0.0,0.0,9275,0,91.67500000000001
2008-11-04,TLT,100.04676098773011,0.0,94.45,0,0.0,0.0,0.0,0.0,9449,0,95.305
2008-11-05,TLT,100.04676098773011,0.0,95.57,0,0.0,0.0,0.0,0.0,9561,0,90.475
2008-11-06,TLT,100.04676098773011,0.0,94.88,0,0.0,0.0,0.0,0.0,9492,0,86.07499999999999
2008-11-07,TLT,100.04676098773011,0.0,94.26,0,0.0,0.0,0.0,0.0,9430,0,88.51499999999999
2008-11-10,TLT,100.04676098773011,0.0,94.72,0,0.0,0.0,0.0,0.0,9476,0,87.445
2008-11-11,TLT,100.04676098773011,0.0,95.0,0,0.0,0.0,0.0,0.0,9504,0,85.565
2008-11-12,TLT,100.04676098773011,0.0,95.61,0,0.0,0.0,0.0,0.0,9565,0,81.305
2008-11-13,TLT,100.04676098773011,0.0,93.32,0,0.0,0.0,0.0,0.0,9336,0,86.755
2008-11-14,TLT,100.04676098773011,0.0,95.17,0,0.0,0.0,0.0,0.0,9521,0,83.255
2008-11-17,TLT,100.04676098773011,0.0,95.59,0,0.0,0.0,0.0,0.0,9563,0,81.185
2008-11-18,TLT,100.04676098773011,0.0,96.82,0,0.0,0.0,0.0,0.0,9686,0,81.98500000000001
2008-11-19,TLT,100.04676098773011,0.0,99.3,0,0.0,0.0,0.0,0.0,9934,0,77.13499999999999
2008-11-20,TLT,100.04676098773011,0.0,104.43,0,0.0,0.0,0.0,0.0,10447,0,72.125
2008-11-21,TLT,100.04676098773011,0.0,102.92,0,0.0,0.0,0.0,0.0,10296,0,76.54499999999999
2008-11-24,TLT,100.04676098773011,0.0,101.31,0,0.0,0.0,0.0,0.0,10135,0,81.33500000000001
2008-11-25,TLT,100.04676098773011,0.0,104.29,0,0.0,0.0,0.0,0.0,10433,0,81.85499999999999
2008-11-26,TLT,100.04676098773011,0.0,104.43,0,0.0,0.0,0.0,0.0,10447,0,84.695
2008-11-28,TLT,100.35668882928246,0.0,105.72,0,0.0,0.0,0.0,0.0,10609,0,85.48500000000001
2008-12-01,TLT,100.35668882928246,0.355,109.4,0,0.0,0.0,0.0,0.0,10979,0,78.095
2008-12-02,TLT,100.35668882928246,0.0,109.82,0,0.0,0.0,0.0,0.0,11021,0,81.11500000000001
2008-12-03,TLT,100.35668882928246,0.0,110.13,0,0.0,0.0,0.0,0.0,11052,0,83.185
2008-12-04,TLT,100.35668882928246,0.0,112.3,0,0.0,0.0,0.0,0.0,11270,0,80.82499999999999
2008-12-05,TLT,100.35668882928246,0.0,110.48,0,0.0,0.0,0.0,0.0,11087,0,83.67500000000001
2008-12-08,TLT,100.35668882928246,0.0,110.24,0,0.0,0.0,0.0,0.0,11063,0,86.805
2008-12-09,TLT,100.35668882928246,0.0,112.42,0,0.0,0.0,0.0,0.0,11282,0,84.86500000000001
2008-12-10,TLT,100.35668882928246,0.0,112.15,0,0.0,0.0,0.0,0.0,11255,0,85.845
2008-12-11,TLT,100.35668882928246,0.0,112.37,0,0.0,0.0,0.0,0.0,11277,0,83.495
2008-12-12,TLT,100.35668882928246,0.0,112.37,0,0.0,0.0,0.0,0.0,11277,0,84.065
2008-12-15,TLT,100.35668882928246,0.0,113.65,0,0.0,0.0,0.0,0.0,11405,0,83.04499999999999
2008-12-16,TLT,100.35668882928246,0.0,116.46,0,0.0,0.0,0.0,0.0,11687,0,87.17500000000001
2008-12-17,TLT,100.35668882928246,0.0,119.62,0,0.0,0.0,0.0,0.0,12004,0,86.36500000000001
2008-12-18,TLT,100.35668882928246,0.0,122.13,0,0.0,0.0,0.0,0.0,12256,0,84.60499999999999
2008-12-19,TLT,100.35668882928246,0.0,122.26,0,0.0,0.0,0.0,0.0,12269,0,84.82499999999999
2008-12-22,TLT,100.35668882928246,0.0,121.32,0,0.0,0.0,0.0,0.0,12175,0,83.33500000000001
2008-12-23,TLT,100.35668882928246,0.0,121.16,0,0.0,0.0,0.0,0.0,12159,0,82.555
