Date,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Ticker_3,Shares_3,Dividend_3,Price_3,Ticker_4,Shares_4,Dividend_4,Price_4,Ticker_5,Shares_5,Dividend_5,Price_5,Cash,Capital,InOutCash,Bench
2006-10-13,QQQ,86.57933579335794,0.0,42.43,XLU,44.70285378052369,0.0,34.55,EEM,91.7374457532548,0.0,33.97,TLT,22.362711106140253,0.0,87.16,0,0.0,0,0.0,0.0,10283,0,43.023
2006-10-16,QQQ,86.57933579335794,0.0,42.47,XLU,44.70285378052369,0.0,34.72,EEM,91.7374457532548,0.0,34.06,TLT,22.362711106140253,0.0,87.55,0,0.0,0,0.0,0.0,10311,0,43.063
2006-10-17,QQQ,86.57933579335794,0.0,42.0,XLU,44.70285378052369,0.0,34.87,EEM,91.7374457532548,0.0,33.61,TLT,22.362711106140253,0.0,87.62,0,0.0,0,0.0,0.0,10237,0,42.593
2006-10-18,QQQ,86.57933579335794,0.0,41.8,XLU,44.70285378052369,0.0,35.25,EEM,91.7374457532548,0.0,33.94,TLT,22.362711106140253,0.0,87.8,0,0.0,0,0.0,0.0,10271,0,42.393
2006-10-19,QQQ,86.57933579335794,0.0,41.9,XLU,44.70285378052369,0.0,35.39,EEM,91.7374457532548,0.0,34.09,TLT,22.362711106140253,0.0,87.64,0,0.0,0,0.0,0.0,10296,0,42.493
2006-10-20,QQQ,86.57933579335794,0.0,42.0,XLU,44.70285378052369,0.0,35.61,EEM,91.7374457532548,0.0,33.93,TLT,22.362711106140253,0.0,87.55,0,0.0,0,0.0,0.0,10298,0,42.593
2006-10-23,QQQ,86.57933579335794,0.0,42.43,XLU,44.70285378052369,0.0,35.65,EEM,91.7374457532548,0.0,33.9,TLT,22.362711106140253,0.0,87.2,0,0.0,0,0.0,0.0,10327,0,43.023
2006-10-24,QQQ,86.57933579335794,0.0,42.14,XLU,44.70285378052369,0.0,35.68,EEM,91.7374457532548,0.0,34.1,TLT,22.362711106140253,0.0,87.2,0,0.0,0,0.0,0.0,10321,0,42.733000000000004
2006-10-25,QQQ,86.57933579335794,0.0,42.43,XLU,44.70285378052369,0.0,36.06,EEM,91.7374457532548,0.0,34.49,TLT,22.362711106140253,0.0,87.89,0,0.0,0,0.0,0.0,10415,0,43.023
2006-10-26,QQQ,86.57933579335794,0.0,42.82,XLU,44.70285378052369,0.0,35.9,EEM,91.7374457532548,0.0,34.58,TLT,22.362711106140253,0.0,88.46,0,0.0,0,0.0,0.0,10462,0,43.413000000000004
2006-10-27,QQQ,86.57933579335794,0.0,42.21,XLU,44.70285378052369,0.0,35.77,EEM,91.7374457532548,0.0,34.0,TLT,22.362711106140253,0.0,88.87,0,0.0,0,0.0,0.0,10359,0,42.803000000000004
2006-10-30,QQQ,86.57933579335794,0.0,42.48,XLU,44.70285378052369,0.0,35.75,EEM,91.7374457532548,0.0,33.88,TLT,22.362711106140253,0.0,89.12,0,0.0,0,0.0,0.0,10377,0,43.073
2006-10-31,QQQ,86.5324551322993,0.0,42.58,XLU,44.45533722670933,0.0,35.79,EEM,89.72989348045982,0.0,34.53,TLT,23.310270796006876,0.0,89.81,0,0.0,0,0.0,0.0,10467,0,43.173
2006-11-01,QQQ,86.5324551322993,0.0,42.0,XLU,44.45533722670933,0.0,36.01,EEM,89.72989348045982,0.0,34.19,TLT,23.310270796006876,0.345,89.96,0,0.0,0,0.0,0.0,10400,0,42.593
2006-11-02,QQQ,86.5324551322993,0.0,42.04,XLU,44.45533722670933,0.0,35.84,EEM,89.72989348045982,0.0,34.29,TLT,23.310270796006876,0.0,89.59,0,0.0,0,0.0,0.0,10396,0,42.633
2006-11-03,QQQ,86.5324551322993,0.0,41.93,XLU,44.45533722670933,0.0,35.58,EEM,89.72989348045982,0.0,34.4,TLT,23.310270796006876,0.0,88.53,0,0.0,0,0.0,0.0,10360,0,42.523
2006-11-06,QQQ,86.5324551322993,0.0,42.54,XLU,44.45533722670933,0.0,35.42,EEM,89.72989348045982,0.0,35.22,TLT,23.310270796006876,0.0,88.79,0,0.0,0,0.0,0.0,10485,0,43.133
2006-11-07,QQQ,86.5324551322993,0.0,42.83,XLU,44.45533722670933,0.0,35.3,EEM,89.72989348045982,0.0,35.07,TLT,23.310270796006876,0.0,89.2,0,0.0,0,0.0,0.0,10501,0,43.423
2006-11-08,QQQ,86.5324551322993,0.0,43.03,XLU,44.45533722670933,0.0,35.65,EEM,89.72989348045982,0.0,35.16,TLT,23.310270796006876,0.0,89.52,0,0.0,0,0.0,0.0,10549,0,43.623000000000005
2006-11-09,QQQ,86.5324551322993,0.0,42.83,XLU,44.45533722670933,0.0,35.64,EEM,89.72989348045982,0.0,35.28,TLT,23.310270796006876,0.0,89.47,0,0.0,0,0.0,0.0,10541,0,43.423
2006-11-10,QQQ,86.5324551322993,0.0,43.03,XLU,44.45533722670933,0.0,35.91,EEM,89.72989348045982,0.0,35.33,TLT,23.310270796006876,0.0,89.86,0,0.0,0,0.0,0.0,10584,0,43.623000000000005
2006-11-13,QQQ,86.5324551322993,0.0,43.47,XLU,44.45533722670933,0.0,35.9,EEM,89.72989348045982,0.0,35.45,TLT,23.310270796006876,0.0,89.84,0,0.0,0,0.0,0.0,10632,0,44.063
2006-11-14,QQQ,86.5324551322993,0.0,43.93,XLU,44.45533722670933,0.0,35.99,EEM,89.72989348045982,0.0,36.0,TLT,23.310270796006876,0.0,90.19,0,0.0,0,0.0,0.0,10733,0,44.523
2006-11-15,QQQ,86.5324551322993,0.0,44.11,XLU,44.45533722670933,0.0,35.87,EEM,89.72989348045982,0.0,36.07,TLT,23.310270796006876,0.0,89.85,0,0.0,0,0.0,0.0,10742,0,44.703
2006-11-16,QQQ,86.5324551322993,0.0,44.3,XLU,44.45533722670933,0.0,36.0,EEM,89.72989348045982,0.0,35.7,TLT,23.310270796006876,0.0,89.44,0,0.0,0,0.0,0.0,10722,0,44.893
2006-11-17,QQQ,86.5324551322993,0.0,44.3,XLU,44.45533722670933,0.0,36.04,EEM,89.72989348045982,0.0,35.66,TLT,23.310270796006876,0.0,89.95,0,0.0,0,0.0,0.0,10732,0,44.893
2006-11-20,QQQ,86.5324551322993,0.0,44.39,XLU,44.45533722670933,0.0,35.92,EEM,89.72989348045982,0.0,35.52,TLT,23.310270796006876,0.0,90.09,0,0.0,0,0.0,0.0,10725,0,44.983000000000004
2006-11-21,QQQ,86.5324551322993,0.0,44.45,XLU,44.45533722670933,0.0,35.98,EEM,89.72989348045982,0.0,36.09,TLT,23.310270796006876,0.0,90.31,0,0.0,0,0.0,0.0,10789,0,45.043000000000006
2006-11-22,QQQ,86.5324551322993,0.0,44.73,XLU,44.45533722670933,0.0,36.06,EEM,89.72989348045982,0.0,36.34,TLT,23.310270796006876,0.0,90.46,0,0.0,0,0.0,0.0,10843,0,45.323
2006-11-24,QQQ,86.5324551322993,0.0,44.65,XLU,44.45533722670933,0.0,36.2,EEM,89.72989348045982,0.0,36.34,TLT,23.310270796006876,0.0,90.62,0,0.0,0,0.0,0.0,10846,0,45.243
2006-11-27,QQQ,86.5324551322993,0.0,43.64,XLU,44.45533722670933,0.0,35.8,EEM,89.72989348045982,0.0,35.65,TLT,23.310270796006876,0.0,90.95,0,0.0,0,0.0,0.0,10686,0,44.233000000000004
2006-11-28,QQQ,86.5324551322993,0.0,43.77,XLU,44.45533722670933,0.0,36.06,EEM,89.72989348045982,0.0,35.86,TLT,23.310270796006876,0.0,91.14,0,0.0,0,0.0,0.0,10732,0,44.36300000000001
2006-11-29,QQQ,86.5324551322993,0.0,44.07,XLU,44.45533722670933,0.0,36.51,EEM,89.72989348045982,0.0,36.44,TLT,23.310270796006876,0.0,90.93,0,0.0,0,0.0,0.0,10825,0,44.663000000000004
2006-11-30,QQQ,86.85639516205187,0.0,44.04,XLU,44.95840378074338,0.0,36.74,EEM,87.88546869638614,0.0,36.6,TLT,23.745044117035423,0.0,91.53,0,0.0,0,0.0,0.0,10866,0,44.633
2006-12-01,QQQ,86.85639516205187,0.0,43.66,XLU,44.95840378074338,0.0,36.72,EEM,87.88546869638614,0.0,36.45,TLT,23.745044117035423,0.342,91.42,0,0.0,0,0.0,0.0,10817,0,44.253
2006-12-04,QQQ,86.85639516205187,0.0,44.26,XLU,44.95840378074338,0.0,37.01,EEM,87.88546869638614,0.0,37.21,TLT,23.745044117035423,0.0,91.58,0,0.0,0,0.0,0.0,10952,0,44.853
2006-12-05,QQQ,86.85639516205187,0.0,44.42,XLU,44.95840378074338,0.0,37.1,EEM,87.88546869638614,0.0,37.86,TLT,23.745044117035423,0.0,91.15,0,0.0,0,0.0,0.0,11017,0,45.013000000000005
2006-12-06,QQQ,86.85639516205187,0.0,44.26,XLU,44.95840378074338,0.0,36.92,EEM,87.88546869638614,0.0,37.6,TLT,23.745044117035423,0.0,90.97,0,0.0,0,0.0,0.0,10968,0,44.853
2006-12-07,QQQ,86.85639516205187,0.0,43.7,XLU,44.95840378074338,0.0,36.88,EEM,87.88546869638614,0.0,37.47,TLT,23.745044117035423,0.0,90.9,0,0.0,0,0.0,0.0,10905,0,44.293000000000006
2006-12-08,QQQ,86.85639516205187,0.0,43.9,XLU,44.95840378074338,0.0,36.77,EEM,87.88546869638614,0.0,37.3,TLT,23.745044117035423,0.0,90.24,0,0.0,0,0.0,0.0,10886,0,44.493
2006-12-11,QQQ,86.85639516205187,0.0,44.06,XLU,44.95840378074338,0.0,36.97,EEM,87.88546869638614,0.0,37.32,TLT,23.745044117035423,0.0,90.63,0,0.0,0,0.0,0.0,10920,0,44.653000000000006
2006-12-12,QQQ,86.85639516205187,0.0,43.8,XLU,44.95840378074338,0.0,37.11,EEM,87.88546869638614,0.0,36.87,TLT,23.745044117035423,0.0,90.82,0,0.0,0,0.0,0.0,10869,0,44.393
2006-12-13,QQQ,86.85639516205187,0.0,43.88,XLU,44.95840378074338,0.0,37.25,EEM,87.88546869638614,0.0,37.07,TLT,23.745044117035423,0.0,90.01,0,0.0,0,0.0,0.0,10881,0,44.473000000000006
2006-12-14,QQQ,86.85639516205187,0.0,44.37,XLU,44.95840378074338,0.0,37.31,EEM,87.88546869638614,0.0,37.7,TLT,23.745044117035423,0.0,89.68,0,0.0,0,0.0,0.0,10973,0,44.963
2006-12-15,QQQ,86.85639516205187,0.054000000000000006,44.43,XLU,44.95840378074338,0.336,36.94,EEM,87.88546869638614,0.0,37.87,TLT,23.745044117035423,0.0,89.73,0,0.0,0,0.0,0.0,10978,0,45.077
2006-12-18,QQQ,86.85639516205187,0.0,43.99,XLU,44.95840378074338,0.0,36.68,EEM,87.88546869638614,0.0,37.6,TLT,23.745044117035423,0.0,89.76,0,0.0,0,0.0,0.0,10905,0,44.637
2006-12-19,QQQ,86.85639516205187,0.0,43.85,XLU,44.95840378074338,0.0,36.84,EEM,87.88546869638614,0.0,37.37,TLT,23.745044117035423,0.0,89.64,0,0.0,0,0.0,0.0,10877,0,44.497
2006-12-20,QQQ,86.85639516205187,0.0,43.69,XLU,44.95840378074338,0.0,36.72,EEM,87.88546869638614,0.52433,37.25,TLT,23.745044117035423,0.0,89.63,0,0.0,0,0.0,0.0,10847,0,44.336999999999996
2006-12-21,QQQ,86.85639516205187,0.0,43.38,XLU,44.95840378074338,0.0,36.7,EEM,87.88546869638614,0.0,37.18,TLT,23.745044117035423,0.0,90.08,0,0.0,0,0.0,0.0,10824,0,44.027
2006-12-22,QQQ,86.85639516205187,0.0,42.93,XLU,44.95840378074338,0.0,36.57,EEM,87.88546869638614,0.0,37.32,TLT,23.745044117035423,0.0,89.39,0,0.0,0,0.0,0.0,10775,0,43.577
2006-12-26,QQQ,86.85639516205187,0.0,43.11,XLU,44.95840378074338,0.0,36.75,EEM,87.88546869638614,0.0,37.66,TLT,23.745044117035423,0.0,89.66,0,0.0,0,0.0,0.0,10835,0,43.757
2006-12-27,QQQ,86.85639516205187,0.0,43.33,XLU,44.95840378074338,0.0,36.95,EEM,87.88546869638614,0.0,38.2,TLT,23.745044117035423,0.303,88.7,0,0.0,0,0.0,0.0,10888,0,43.977
2006-12-28,QQQ,86.85639516205187,0.0,43.12,XLU,44.95840378074338,0.0,36.73,EEM,87.88546869638614,0.0,38.13,TLT,23.745044117035423,0.0,88.5,0,0.0,0,0.0,0.0,10849,0,43.766999999999996
2006-12-29,QQQ,89.0207944632299,0.0,43.16,XLU,45.18259326823817,0.0,36.72,EEM,84.8893416460977,0.0,38.06,TLT,24.68656184805266,0.0,88.43,0,0.0,0,0.0,0.0,10915,0,43.806999999999995
2007-01-03,QQQ,89.0207944632299,0.0,43.24,XLU,45.18259326823817,0.0,36.82,EEM,84.8893416460977,0.0,38.38,TLT,24.68656184805266,0.0,89.06,0,0.0,0,0.0,0.0,10969,0,43.887
2007-01-04,QQQ,89.0207944632299,0.0,44.06,XLU,45.18259326823817,0.0,36.77,EEM,84.8893416460977,0.0,37.85,TLT,24.68656184805266,0.0,89.6,0,0.0,0,0.0,0.0,11008,0,44.707
2007-01-05,QQQ,89.0207944632299,0.0,43.85,XLU,45.18259326823817,0.0,36.11,EEM,84.8893416460977,0.0,36.74,TLT,24.68656184805266,0.0,89.21,0,0.0,0,0.0,0.0,10856,0,44.497
2007-01-08,QQQ,89.0207944632299,0.0,43.88,XLU,45.18259326823817,0.0,36.09,EEM,84.8893416460977,0.0,37.01,TLT,24.68656184805266,0.0,89.37,0,0.0,0,0.0,0.0,10884,0,44.527
2007-01-09,QQQ,89.0207944632299,0.0,44.1,XLU,45.18259326823817,0.0,36.12,EEM,84.8893416460977,0.0,36.18,TLT,24.68656184805266,0.0,89.37,0,0.0,0,0.0,0.0,10835,0,44.747
2007-01-10,QQQ,89.0207944632299,0.0,44.62,XLU,45.18259326823817,0.0,36.13,EEM,84.8893416460977,0.0,36.1,TLT,24.68656184805266,0.0,88.97,0,0.0,0,0.0,0.0,10865,0,45.266999999999996
2007-01-11,QQQ,89.0207944632299,0.0,45.08,XLU,45.18259326823817,0.0,36.17,EEM,84.8893416460977,0.0,36.56,TLT,24.68656184805266,0.0,88.45,0,0.0,0,0.0,0.0,10934,0,45.727
2007-01-12,QQQ,89.0207944632299,0.0,45.31,XLU,45.18259326823817,0.0,35.87,EEM,84.8893416460977,0.0,37.3,TLT,24.68656184805266,0.0,88.04,0,0.0,0,0.0,0.0,10994,0,45.957
2007-01-16,QQQ,89.0207944632299,0.0,45.28,XLU,45.18259326823817,0.0,35.98,EEM,84.8893416460977,0.0,37.43,TLT,24.68656184805266,0.0,88.23,0,0.0,0,0.0,0.0,11012,0,45.927
2007-01-17,QQQ,89.0207944632299,0.0,44.91,XLU,45.18259326823817,0.0,36.06,EEM,84.8893416460977,0.0,37.28,TLT,24.68656184805266,0.0,87.96,0,0.0,0,0.0,0.0,10963,0,45.556999999999995
2007-01-18,QQQ,89.0207944632299,0.0,44.08,XLU,45.18259326823817,0.0,36.04,EEM,84.8893416460977,0.0,36.88,TLT,24.68656184805266,0.0,88.23,0,0.0,0,0.0,0.0,10861,0,44.727
2007-01-19,QQQ,89.0207944632299,0.0,44.17,XLU,45.18259326823817,0.0,36.05,EEM,84.8893416460977,0.0,37.55,TLT,24.68656184805266,0.0,87.99,0,0.0,0,0.0,0.0,10920,0,44.817
2007-01-22,QQQ,89.0207944632299,0.0,43.69,XLU,45.18259326823817,0.0,36.04,EEM,84.8893416460977,0.0,37.5,TLT,24.68656184805266,0.0,88.2,0,0.0,0,0.0,0.0,10878,0,44.336999999999996
2007-01-23,QQQ,89.0207944632299,0.0,43.58,XLU,45.18259326823817,0.0,36.25,EEM,84.8893416460977,0.0,38.36,TLT,24.68656184805266,0.0,87.62,0,0.0,0,0.0,0.0,10936,0,44.227
2007-01-24,QQQ,89.0207944632299,0.0,44.3,XLU,45.18259326823817,0.0,36.37,EEM,84.8893416460977,0.0,38.69,TLT,24.68656184805266,0.0,87.61,0,0.0,0,0.0,0.0,11034,0,44.946999999999996
2007-01-25,QQQ,89.0207944632299,0.0,43.73,XLU,45.18259326823817,0.0,36.34,EEM,84.8893416460977,0.0,37.5,TLT,24.68656184805266,0.0,86.98,0,0.0,0,0.0,0.0,10865,0,44.376999999999995
2007-01-26,QQQ,89.0207944632299,0.0,43.57,XLU,45.18259326823817,0.0,36.25,EEM,84.8893416460977,0.0,37.73,TLT,24.68656184805266,0.0,86.91,0,0.0,0,0.0,0.0,10864,0,44.217
2007-01-29,QQQ,89.0207944632299,0.0,43.61,XLU,45.18259326823817,0.0,36.37,EEM,84.8893416460977,0.0,37.23,TLT,24.68656184805266,0.0,86.72,0,0.0,0,0.0,0.0,10826,0,44.257
2007-01-30,QQQ,89.0207944632299,0.0,43.63,XLU,45.18259326823817,0.0,36.48,EEM,84.8893416460977,0.0,37.81,TLT,24.68656184805266,0.0,86.82,0,0.0,0,0.0,0.0,10885,0,44.277
2007-01-31,QQQ,87.61876575856215,0.0,44.07,XLU,45.569965174673186,0.0,36.59,EEM,85.22445911372812,0.0,38.1,TLT,25.059440105523038,0.0,87.55,0,0.0,0,0.0,0.0,10969,0,44.717
2007-02-01,QQQ,87.61876575856215,0.0,44.0,XLU,45.569965174673186,0.0,36.9,EEM,85.22445911372812,0.0,38.57,TLT,25.059440105523038,0.355,87.09,0,0.0,0,0.0,0.0,11006,0,44.647
2007-02-02,QQQ,87.61876575856215,0.0,44.16,XLU,45.569965174673186,0.0,37.1,EEM,85.22445911372812,0.0,38.45,TLT,25.059440105523038,0.0,87.2,0,0.0,0,0.0,0.0,11021,0,44.806999999999995
2007-02-05,QQQ,87.61876575856215,0.0,44.12,XLU,45.569965174673186,0.0,37.5,EEM,85.22445911372812,0.0,38.49,TLT,25.059440105523038,0.0,87.32,0,0.0,0,0.0,0.0,11043,0,44.766999999999996
2007-02-06,QQQ,87.61876575856215,0.0,44.06,XLU,45.569965174673186,0.0,37.7,EEM,85.22445911372812,0.0,38.87,TLT,25.059440105523038,0.0,87.8,0,0.0,0,0.0,0.0,11091,0,44.707
2007-02-07,QQQ,87.61876575856215,0.0,44.46,XLU,45.569965174673186,0.0,37.84,EEM,85.22445911372812,0.0,38.72,TLT,25.059440105523038,0.0,88.06,0,0.0,0,0.0,0.0,11126,0,45.107
2007-02-08,QQQ,87.61876575856215,0.0,44.45,XLU,45.569965174673186,0.0,37.91,EEM,85.22445911372812,0.0,38.51,TLT,25.059440105523038,0.0,88.13,0,0.0,0,0.0,0.0,11112,0,45.097
2007-02-09,QQQ,87.61876575856215,0.0,43.88,XLU,45.569965174673186,0.0,38.04,EEM,85.22445911372812,0.0,38.05,TLT,25.059440105523038,0.0,87.63,0,0.0,0,0.0,0.0,11016,0,44.527
2007-02-12,QQQ,87.61876575856215,0.0,43.71,XLU,45.569965174673186,0.0,37.9,EEM,85.22445911372812,0.0,37.79,TLT,25.059440105523038,0.0,87.43,0,0.0,0,0.0,0.0,10968,0,44.357
2007-02-13,QQQ,87.61876575856215,0.0,43.86,XLU,45.569965174673186,0.0,38.23,EEM,85.22445911372812,0.0,38.39,TLT,25.059440105523038,0.0,87.24,0,0.0,0,0.0,0.0,11043,0,44.507
2007-02-14,QQQ,87.61876575856215,0.0,44.6,XLU,45.569965174673186,0.0,38.5,EEM,85.22445911372812,0.0,39.22,TLT,25.059440105523038,0.0,88.07,0,0.0,0,0.0,0.0,11211,0,45.247
2007-02-15,QQQ,87.61876575856215,0.0,44.86,XLU,45.569965174673186,0.0,38.17,EEM,85.22445911372812,0.0,39.24,TLT,25.059440105523038,0.0,88.33,0,0.0,0,0.0,0.0,11227,0,45.507
2007-02-16,QQQ,87.61876575856215,0.0,44.71,XLU,45.569965174673186,0.0,38.24,EEM,85.22445911372812,0.0,39.33,TLT,25.059440105523038,0.0,88.64,0,0.0,0,0.0,0.0,11233,0,45.357
2007-02-20,QQQ,87.61876575856215,0.0,45.05,XLU,45.569965174673186,0.0,38.34,EEM,85.22445911372812,0.0,39.43,TLT,25.059440105523038,0.0,88.84,0,0.0,0,0.0,0.0,11281,0,45.696999999999996
2007-02-21,QQQ,87.61876575856215,0.0,45.19,XLU,45.569965174673186,0.0,38.18,EEM,85.22445911372812,0.0,39.55,TLT,25.059440105523038,0.0,88.69,0,0.0,0,0.0,0.0,11292,0,45.836999999999996
2007-02-22,QQQ,87.61876575856215,0.0,45.42,XLU,45.569965174673186,0.0,38.23,EEM,85.22445911372812,0.0,39.45,TLT,25.059440105523038,0.0,88.21,0,0.0,0,0.0,0.0,11294,0,46.067
2007-02-23,QQQ,87.61876575856215,0.0,45.26,XLU,45.569965174673186,0.0,38.67,EEM,85.22445911372812,0.0,39.17,TLT,25.059440105523038,0.0,88.84,0,0.0,0,0.0,0.0,11292,0,45.907
2007-02-26,QQQ,87.61876575856215,0.0,45.04,XLU,45.569965174673186,0.0,39.59,EEM,85.22445911372812,0.0,39.15,TLT,25.059440105523038,0.0,89.43,0,0.0,0,0.0,0.0,11328,0,45.687
2007-02-27,QQQ,87.61876575856215,0.0,43.19,XLU,45.569965174673186,0.0,38.15,EEM,85.22445911372812,0.0,35.97,TLT,25.059440105523038,0.0,90.56,0,0.0,0,0.0,0.0,10857,0,43.836999999999996
2007-02-28,QQQ,89.03148837600385,0.0,43.33,XLU,43.23487803795902,0.0,38.53,EEM,87.9849178189296,0.0,36.87,TLT,24.313860682525625,0.0,90.15,0,0.0,0,0.0,0.0,10959,0,43.977
2007-03-01,QQQ,89.03148837600385,0.0,43.13,XLU,43.23487803795902,0.0,38.65,EEM,87.9849178189296,0.0,36.34,TLT,24.313860682525625,0.343,89.75,0,0.0,0,0.0,0.0,10890,0,43.777
2007-03-02,QQQ,89.03148837600385,0.0,42.48,XLU,43.23487803795902,0.0,38.05,EEM,87.9849178189296,0.0,36.0,TLT,24.313860682525625,0.0,90.2,0,0.0,0,0.0,0.0,10787,0,43.126999999999995
2007-03-05,QQQ,89.03148837600385,0.0,42.15,XLU,43.23487803795902,0.0,37.57,EEM,87.9849178189296,0.0,35.08,TLT,24.313860682525625,0.0,90.35,0,0.0,0,0.0,0.0,10660,0,42.797
2007-03-06,QQQ,89.03148837600385,0.0,42.85,XLU,43.23487803795902,0.0,38.13,EEM,87.9849178189296,0.0,36.62,TLT,24.313860682525625,0.0,90.08,0,0.0,0,0.0,0.0,10875,0,43.497
2007-03-07,QQQ,89.03148837600385,0.0,42.68,XLU,43.23487803795902,0.0,38.05,EEM,87.9849178189296,0.0,36.39,TLT,24.313860682525625,0.0,90.43,0,0.0,0,0.0,0.0,10845,0,43.327
2007-03-08,QQQ,89.03148837600385,0.0,42.97,XLU,43.23487803795902,0.0,38.25,EEM,87.9849178189296,0.0,37.33,TLT,24.313860682525625,0.0,90.35,0,0.0,0,0.0,0.0,10960,0,43.617
2007-03-09,QQQ,89.03148837600385,0.0,42.93,XLU,43.23487803795902,0.0,38.2,EEM,87.9849178189296,0.0,37.4,TLT,24.313860682525625,0.0,89.4,0,0.0,0,0.0,0.0,10937,0,43.577
2007-03-12,QQQ,89.03148837600385,0.0,43.21,XLU,43.23487803795902,0.0,38.58,EEM,87.9849178189296,0.0,37.58,TLT,24.313860682525625,0.0,89.75,0,0.0,0,0.0,0.0,11003,0,43.857
2007-03-13,QQQ,89.03148837600385,0.0,42.37,XLU,43.23487803795902,0.0,38.06,EEM,87.9849178189296,0.0,36.49,TLT,24.313860682525625,0.0,90.29,0,0.0,0,0.0,0.0,10823,0,43.016999999999996
2007-03-14,QQQ,89.03148837600385,0.0,42.99,XLU,43.23487803795902,0.0,38.25,EEM,87.9849178189296,0.0,36.79,TLT,24.313860682525625,0.0,89.88,0,0.0,0,0.0,0.0,10903,0,43.637
2007-03-15,QQQ,89.03148837600385,0.0,42.89,XLU,43.23487803795902,0.0,38.74,EEM,87.9849178189296,0.0,37.09,TLT,24.313860682525625,0.0,89.87,0,0.0,0,0.0,0.0,10941,0,43.537
2007-03-16,QQQ,89.03148837600385,0.027000000000000003,42.83,XLU,43.23487803795902,0.20800000000000002,38.4,EEM,87.9849178189296,0.0,36.77,TLT,24.313860682525625,0.0,89.85,0,0.0,0,0.0,0.0,10893,0,43.504
2007-03-19,QQQ,89.03148837600385,0.0,43.27,XLU,43.23487803795902,0.0,38.68,EEM,87.9849178189296,0.0,37.58,TLT,24.313860682525625,0.0,89.66,0,0.0,0,0.0,0.0,11011,0,43.944
2007-03-20,QQQ,89.03148837600385,0.0,43.58,XLU,43.23487803795902,0.0,39.24,EEM,87.9849178189296,0.0,37.83,TLT,24.313860682525625,0.0,89.71,0,0.0,0,0.0,0.0,11086,0,44.254
2007-03-21,QQQ,89.03148837600385,0.0,44.42,XLU,43.23487803795902,0.0,39.7,EEM,87.9849178189296,0.0,38.96,TLT,24.313860682525625,0.0,89.75,0,0.0,0,0.0,0.0,11281,0,45.094
2007-03-22,QQQ,89.03148837600385,0.0,44.26,XLU,43.23487803795902,0.0,39.66,EEM,87.9849178189296,0.0,38.79,TLT,24.313860682525625,0.0,89.04,0,0.0,0,0.0,0.0,11233,0,44.934
2007-03-23,QQQ,89.03148837600385,0.0,44.12,XLU,43.23487803795902,0.0,39.85,EEM,87.9849178189296,0.0,38.97,TLT,24.313860682525625,0.0,88.79,0,0.0,0,0.0,0.0,11238,0,44.794
